Exp_ID	Plate_ID	Date	Plate_Row	Plate_Col	Well_No	Well_ID	hours_0	hours_6	hours_12	hours_18	hours_24	hours_30	hours_36	hours_42	hours_48	hours_54	hours_60	hours_66	hours_72	hours_78	hours_84	hours_90	hours_96	hours_102	hours_108	hours_114	hours_120	hours_126	hours_132	hours_138
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	K	1	11	K01	2.0148069999999998	2.758264	2.7453439999999998	2.901313	3.2802730000000002	3.0102500000000001	3.1726529999999999	3.4095200000000001	4.7068479999999999	9.0584299999999995	12.95031	15.83756	20.145510000000002	27.085090000000001	33.66919	43.072029999999998	52.635980000000004	62.850380000000001	68.536159999999995	78.528499999999994	83.537859999999995	89.070719999999994	92.883160000000004	95.994479999999996
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	L	1	12	L01	1.5803210000000001	2.1382469999999998	2.39134	3.1392250000000002	3.9005169999999998	5.1268979999999997	6.5383269999999998	7.0143990000000001	10.31465	9.8706239999999994	14.098979999999999	17.846779999999999	22.543199999999999	29.531359999999999	37.081620000000001	46.547669999999997	56.057450000000003	64.761520000000004	74.400030000000001	79.311809999999994	83.485249999999994	89.749949999999998	92.84787	95.623069999999998
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	M	1	13	M01	1.955471	2.8261669999999999	3.4110339999999999	3.4694129999999999	4.6780499999999998	4.9096479999999998	5.3899400000000002	5.6859929999999999	7.6705509999999997	14.6614	20.197990000000001	26.14489	32.95214	41.87039	49.48845	58.9178	72.149460000000005	81.674769999999995	88.508110000000002	94.874690000000001	96.210269999999994	98.08963	98.767399999999995	99.144840000000002
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	N	1	14	N01	1.348848	1.731252	2.6438120000000001	3.2951329999999999	3.7457850000000001	4.3869509999999998	6.5803440000000002	7.3620000000000001	9.9795639999999999	12.783849999999999	18.44097	23.112929999999999	29.925850000000001	36.768590000000003	44.133429999999997	54.154710000000001	64.091390000000004	73.907229999999998	82.140960000000007	88.978359999999995	92.236050000000006	95.658910000000006	97.533159999999995	98.853750000000005
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	O	1	15	O01	1.686215	2.0899619999999999	2.4900519999999999	3.1525560000000001	3.411937	4.0951040000000001	5.690696	5.9176070000000003	8.5415320000000001	11.30167	15.664809999999999	20.391200000000001	26.642990000000001	34.987540000000003	43.747459999999997	52.417430000000003	63.670999999999999	73.517269999999996	83.372709999999998	88.288719999999998	93.371049999999997	96.228030000000004	96.965959999999995	98.21481
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	P	1	16	P01	1.2974559999999999	3.860249	1.7468630000000001	2.4126159999999999	2.6332450000000001	3.4357039999999999	4.7369649999999996	6.0081699999999998	8.0249860000000002	9.1472519999999999	14.14767	18.41816	22.680099999999999	31.229849999999999	37.912640000000003	46.270870000000002	57.275669999999998	66.024889999999999	76.422629999999998	85.023349999999994	90.735789999999994	94.283609999999996	96.859319999999997	97.844399999999993
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	A	2	17	A02	2.4284309999999998	3.0769160000000002	3.2058810000000002	3.4806010000000001	4.1885700000000003	3.9467289999999999	4.9609079999999999	5.6759829999999996	6.9065729999999999	7.560098	8.5767589999999991	11.300979999999999	14.467359999999999	17.345410000000001	21.994119999999999	25.378340000000001	31.226320000000001	35.75412	41.864989999999999	48.361870000000003	56.220460000000003	62.64922	69.517709999999994	74.249080000000006
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	B	2	18	B02	1.5241629999999999	1.880593	2.2598210000000001	2.8716949999999999	3.394463	4.3618759999999996	5.5088900000000001	6.5581529999999999	7.7787930000000003	7.70357	8.6706369999999993	11.081390000000001	14.19223	17.539249999999999	22.359459999999999	27.809539999999998	35.698369999999997	44.362650000000002	54.680709999999998	66.109229999999997	79.119159999999994	86.816699999999997	92.409580000000005	96.536600000000007
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	C	2	19	C02	2.3181880000000001	3.1423960000000002	3.625591	3.6461679999999999	4.4203210000000004	4.4080870000000001	4.6616020000000002	4.7880779999999996	4.7887019999999998	5.6973250000000002	7.3762189999999999	9.3126250000000006	12.47479	14.85854	22.32002	26.94003	36.218670000000003	45.640479999999997	57.642940000000003	70.112319999999997	81.227069999999998	89.469639999999998	94.625399999999999	96.993319999999997
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	D	2	20	D02	1.846263	2.5910380000000002	3.0809929999999999	3.4341119999999998	3.962342	4.5574329999999996	5.3321909999999999	5.8919829999999997	6.6829000000000001	10.598470000000001	14.448029999999999	16.939260000000001	21.352530000000002	26.83764	33.937269999999998	41.552280000000003	52.204799999999999	63.052100000000003	78.522189999999995	88.443029999999993	95.350350000000006	97.56908	98.689409999999995	99.342740000000006
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	E	2	21	E02	2.534735	3.886282	4.1708170000000004	4.2744920000000004	4.5280189999999996	4.3039259999999997	4.9099339999999998	4.833469	5.0857349999999997	6.4304940000000004	7.6052059999999999	8.9570209999999992	10.9078	14.1168	18.001159999999999	21.111799999999999	28.226839999999999	37.156010000000002	47.701120000000003	60.152419999999999	73.076070000000001	84.761139999999997	92.253550000000004	95.102919999999997
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	F	2	22	F02	1.942693	2.3815309999999998	2.905678	3.0827909999999998	3.4151859999999998	4.3393579999999998	5.3107769999999999	5.9162280000000003	6.9464990000000002	5.057887	6.3114809999999997	7.6264139999999996	9.9186999999999994	13.35821	17.043959999999998	21.3508	27.90231	37.004130000000004	46.403709999999997	59.206090000000003	71.461250000000007	81.905330000000006	89.827179999999998	94.179500000000004
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	G	2	23	G02	2.1689829999999999	3.4482680000000001	3.7243710000000001	3.3985300000000001	3.6229629999999999	4.0135249999999996	3.8554780000000002	3.9126720000000001	4.2612300000000003	8.1715579999999992	10.88832	13.87856	17.183990000000001	20.86298	27.753450000000001	35.012300000000003	42.866050000000001	56.350290000000001	67.911770000000004	81.670810000000003	89.887330000000006	95.230779999999996	97.373310000000004	98.782120000000006
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	H	2	24	H02	1.968804	2.892487	3.542424	4.1637000000000004	4.6623580000000002	5.726343	6.2206530000000004	6.5964900000000002	7.1720259999999998	7.0823	9.2520480000000003	11.869059999999999	15.41682	18.067409999999999	23.149699999999999	28.141179999999999	36.606059999999999	47.350529999999999	58.998730000000002	73.038330000000002	83.912400000000005	91.884469999999993	96.468829999999997	98.062479999999994
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	I	2	25	I02	2.0466510000000002	2.9351039999999999	3.7110370000000001	4.1308819999999997	4.89107	5.9212819999999997	7.0738110000000001	7.8942189999999997	9.7825509999999998	10.47974	16.164850000000001	21.006049999999998	28.892720000000001	35.795439999999999	43.958500000000001	53.592930000000003	65.189769999999996	74.735650000000007	83.295490000000001	89.375069999999994	93.972290000000001	95.970380000000006	97.249459999999999	98.667720000000003
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	J	2	26	J02	1.5412939999999999	2.4517129999999998	3.315302	4.4116160000000004	5.1288349999999996	6.5375030000000001	7.4490319999999999	9.5477640000000008	11.785550000000001	14.753500000000001	19.49155	25.03745	32.01849	38.364919999999998	48.310560000000002	58.08475	68.052499999999995	78.855360000000005	87.007630000000006	91.544399999999996	95.931560000000005	97.486050000000006	98.952730000000003	98.949619999999996
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	K	2	27	K02	2.20594	3.932499	4.1368260000000001	4.2676550000000004	5.0105810000000002	6.1877969999999998	6.8976810000000004	8.3855789999999999	9.3215439999999994	12.80885	16.90784	22.837260000000001	29.80217	36.250869999999999	46.648800000000001	55.773240000000001	69.081509999999994	80.318849999999998	86.695760000000007	93.383769999999998	95.570430000000002	97.770769999999999	97.929789999999997	99.054820000000007
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	L	2	28	L02	1.3068489999999999	2.175065	2.7559909999999999	3.2959610000000001	3.538627	4.2541900000000004	6.1436999999999999	7.6358750000000004	9.8272440000000003	11.18064	16.43824	22.291820000000001	26.94914	34.437379999999997	43.552390000000003	53.603389999999997	66.416790000000006	77.96172	86.067700000000002	92.231089999999995	95.566140000000004	97.277850000000001	98.350239999999999	99.287059999999997
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	M	2	29	M02	2.259334	3.355286	3.9906619999999999	4.358498	4.543552	5.730912	6.1368080000000003	7.3883910000000004	8.9174439999999997	10.588950000000001	15.277620000000001	21.132999999999999	27.639420000000001	31.978819999999999	40.684280000000001	49.081789999999998	58.514679999999998	69.241290000000006	79.291979999999995	85.154750000000007	89.881399999999999	94.268280000000004	95.177530000000004	97.735470000000007
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	N	2	30	N02	1.341596	2.0405739999999999	2.7290519999999998	3.3240759999999998	4.1748900000000004	5.3054579999999998	6.8764580000000004	7.7244330000000003	11.22452	8.5713779999999993	12.91024	16.405149999999999	21.50498	28.49409	37.868740000000003	45.934190000000001	56.392009999999999	67.858860000000007	77.913089999999997	86.388019999999997	90.941699999999997	94.55583	96.180700000000002	98.131829999999994
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	O	2	31	O02	2.1360359999999998	2.8036509999999999	3.3242790000000002	3.7872970000000001	4.3040599999999998	5.5142030000000002	6.3708869999999997	7.8284609999999999	9.5081799999999994	13.508929999999999	20.200970000000002	25.387129999999999	31.24269	40.805100000000003	49.11168	59.22419	70.809790000000007	79.897509999999997	87.370620000000002	92.22148	94.844290000000001	97.436999999999998	98.309650000000005	99.03425
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	P	2	32	P02	3.3427280000000001	7.9391829999999999	2.3674409999999999	3.072085	4.6707150000000004	5.9095269999999998	8.1321899999999996	9.8633000000000006	12.63843	9.3871599999999997	13.71499	18.709679999999999	24.445260000000001	30.891089999999998	39.673560000000002	48.965530000000001	59.726140000000001	70.831310000000002	82.804209999999998	90.08766	94.808040000000005	97.264790000000005	98.894580000000005	99.410629999999998
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	A	3	33	A03	1.7406470000000001	2.146604	2.5917270000000001	2.9279199999999999	3.3564720000000001	3.4817079999999998	3.7625009999999999	4.5422330000000004	4.9509600000000002	6.3574130000000002	7.9186709999999998	9.2565399999999993	11.943049999999999	15.79307	19.756460000000001	25.09825	31.680160000000001	41.469889999999999	48.96311	61.177680000000002	71.497669999999999	78.699969999999993	85.095470000000006	90.531750000000002
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	B	3	34	B03	1.393402	2.0105949999999999	2.2006899999999998	2.6551420000000001	3.12859	3.6758790000000001	4.3840500000000002	4.9025359999999996	6.0308260000000002	6.961284	8.2291629999999998	11.91976	13.53519	18.277550000000002	22.69848	29.484649999999998	38.65222	50.708460000000002	61.331530000000001	73.943770000000001	82.586569999999995	89.031480000000002	93.202160000000006	96.042420000000007
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	C	3	35	C03	1.770969	2.7417500000000001	3.0259230000000001	3.4985620000000002	3.380989	4.5046720000000002	4.3335610000000004	5.2938010000000002	5.5350080000000004	7.013979	7.3287620000000002	6.937932	7.1115899999999996	8.1561570000000003	9.5279369999999997	10.518689999999999	10.32625	10.85364	11.295870000000001	12.00361	12.64873	13.30157	13.26019	13.29355
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	D	3	36	D03	1.6300559999999999	2.1922630000000001	2.7028690000000002	3.4725899999999998	3.9278729999999999	4.5088710000000001	5.415222	5.514481	7.4742379999999997	6.3156939999999997	6.4304959999999998	7.1997289999999996	8.0104059999999997	9.0347279999999994	8.2480279999999997	9.1867000000000001	9.8347709999999999	10.48602	10.88335	12.592639999999999	13.405799999999999	14.345800000000001	14.99774	16.318549999999998
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	E	3	37	E03	2.502068	3.828884	4.029064	4.3231890000000002	4.8436209999999997	5.4948800000000002	6.2458720000000003	7.7069640000000001	8.4300449999999998	7.1849499999999997	8.7439920000000004	9.9211139999999993	11.945880000000001	15.057	18.761009999999999	23.551210000000001	28.595140000000001	35.737000000000002	43.930500000000002	52.834099999999999	62.820900000000002	71.549580000000006	79.888220000000004	87.118560000000002
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	F	3	38	F03	2.0309729999999999	2.7646959999999998	3.1573950000000002	3.5866370000000001	4.1789639999999997	4.9791449999999999	5.8588279999999999	6.7272509999999999	8.0822479999999999	6.6814539999999996	8.1082820000000009	9.5676579999999998	11.905049999999999	13.86032	18.368289999999998	22.763059999999999	28.843070000000001	34.924520000000001	44.443129999999996	56.560049999999997	69.216759999999994	77.569130000000001	85.384820000000005	91.424620000000004
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	G	3	39	G03	2.6419450000000002	3.9088039999999999	4.4134799999999998	4.439184	4.8298839999999998	5.1113629999999999	6.1691969999999996	6.952375	7.9385770000000004	11.088850000000001	14.232989999999999	17.248439999999999	22.628430000000002	27.393149999999999	35.306640000000002	43.659059999999997	53.641849999999998	65.794380000000004	79.631770000000003	90.511309999999995	95.3536	97.611760000000004	98.404470000000003	98.925449999999998
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	H	3	40	H03	1.946906	2.6568679999999998	3.3966720000000001	3.61592	3.980092	4.8465150000000001	5.3122319999999998	6.0349009999999996	6.5448919999999999	9.8170870000000008	12.94182	16.741489999999999	20.61327	26.155719999999999	33.075000000000003	43.797260000000001	53.152929999999998	67.481350000000006	80.16	89.488150000000005	95.740629999999996	97.914379999999994	99.084050000000005	99.646600000000007
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	I	3	41	I03	1.8790739999999999	3.0580579999999999	3.436874	3.6437580000000001	4.9453699999999996	5.2873650000000003	6.7202109999999999	7.8567169999999997	10.2667	12.5219	13.618840000000001	13.783300000000001	15.54537	16.031600000000001	16.484390000000001	16.96405	16.3432	17.083349999999999	17.507840000000002	17.464259999999999	17.70485	18.419440000000002	18.74775	18.754940000000001
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	J	3	42	J03	1.7975650000000001	2.7107459999999999	3.1756980000000001	3.9881030000000002	4.6618079999999997	5.2768670000000002	7.0383060000000004	8.7442019999999996	11.44777	11.852349999999999	13.40996	17.364139999999999	20.466370000000001	22.687429999999999	25.4678	26.745650000000001	29.84863	33.893830000000001	35.280479999999997	38.760109999999997	42.01117	46.990250000000003	52.049280000000003	57.304479999999998
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	K	3	43	K03	2.7564060000000001	4.2477689999999999	4.7788909999999998	5.4721469999999997	6.5700430000000001	7.9044480000000004	9.2348579999999991	11.94477	14.3134	13.22254	17.535309999999999	23.418099999999999	25.205110000000001	31.624469999999999	36.234749999999998	42.59742	52.259030000000003	59.83135	67.743939999999995	75.961749999999995	82.122919999999993	88.200919999999996	91.925219999999996	94.609499999999997
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	L	3	44	L03	1.720475	2.7194500000000001	3.089283	3.7855759999999998	4.5219300000000002	5.8647039999999997	7.9956969999999998	9.3345880000000001	12.470649999999999	14.37079	18.049859999999999	24.870709999999999	29.82968	37.024619999999999	43.337510000000002	52.637140000000002	62.434060000000002	71.671719999999993	81.884270000000001	87.154300000000006	91.969430000000003	94.578299999999999	96.95008	98.310329999999993
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	M	3	45	M03	2.2547760000000001	3.51728	4.0042080000000002	4.3898599999999997	5.0155609999999999	5.1307020000000003	6.8261130000000003	7.8634899999999996	9.8326309999999992	11.81732	15.76324	23.132259999999999	29.800750000000001	35.922519999999999	42.125770000000003	51.38438	62.783709999999999	75.026740000000004	84.239879999999999	91.14058	94.715069999999997	96.856340000000003	98.366680000000002	98.823350000000005
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	N	3	46	N03	1.4429289999999999	2.2469030000000001	2.4099900000000001	3.1296179999999998	3.8917459999999999	4.3112450000000004	5.6969219999999998	7.2528579999999998	9.4725370000000009	19.3018	24.733529999999998	30.67116	39.235750000000003	47.54842	57.727150000000002	66.26652	79.233670000000004	87.502619999999993	93.321860000000001	96.075029999999998	97.148259999999993	98.641679999999994	99.425280000000001	99.777569999999997
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	O	3	47	O03	2.0238580000000002	2.7199300000000002	3.4382570000000001	4.0025329999999997	4.4603849999999996	5.3967890000000001	7.2697839999999996	8.3787950000000002	11.971920000000001	15.573560000000001	22.07685	29.00611	36.782049999999998	44.885860000000001	55.309469999999997	66.920919999999995	77.541929999999994	86.451099999999997	92.952389999999994	96.246269999999996	97.902919999999995	99.069760000000002	99.600319999999996	99.709800000000001
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	P	3	48	P03	8.42624	13.14561	15.70932	16.971139999999998	4.5079019999999996	6.0269589999999997	7.6727619999999996	10.130000000000001	12.47997	9.9834209999999999	14.91146	22.345770000000002	28.43215	35.069560000000003	42.736249999999998	51.731000000000002	60.800609999999999	72.05883	79.214770000000001	85.900199999999998	91.258510000000001	95.365889999999993	97.594899999999996	98.551259999999999
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	A	4	49	A04	1.9933940000000001	2.6537570000000001	3.156075	3.5992730000000002	4.1844900000000003	4.7174810000000003	5.2390109999999996	5.1345619999999998	5.4458950000000002	10.277620000000001	12.09446	14.132210000000001	18.67362	24.47214	30.24926	39.640059999999998	46.20223	59.936709999999998	69.575410000000005	80.080020000000005	90.157640000000001	95.342619999999997	97.473749999999995	98.755240000000001
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	B	4	50	B04	2.0451999999999999	2.9554109999999998	3.6481189999999999	3.0647609999999998	3.876071	4.562138	5.0669430000000002	4.9472339999999999	5.7470679999999996	6.4510170000000002	6.8657599999999999	8.8100319999999996	11.129810000000001	13.260540000000001	16.99417	23.04468	30.885249999999999	39.640709999999999	50.527419999999999	63.195270000000001	73.969949999999997	85.194599999999994	91.114689999999996	94.109409999999997
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	C	4	51	C04	2.7332610000000002	4.122871	4.7129339999999997	5.6517540000000004	6.0646969999999998	6.9945269999999997	8.1894620000000007	7.8543089999999998	10.461029999999999	6.6661849999999996	6.3340019999999999	6.6552059999999997	6.7796779999999996	7.0503169999999997	7.0938379999999999	7.7448779999999999	7.9318710000000001	8.940099	9.4480930000000001	9.1498139999999992	9.5270440000000001	10.229329999999999	10.3087	10.78961
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	D	4	52	D04	1.5868150000000001	2.2803369999999998	2.7862459999999998	3.1693449999999999	3.4459230000000001	4.3711310000000001	4.5494880000000002	5.2906690000000003	5.7710290000000004	9.3820560000000004	9.2472119999999993	10.612080000000001	11.94125	12.943199999999999	13.526490000000001	14.32949	15.770899999999999	16.643260000000001	17.139040000000001	17.978570000000001	20.34769	24.63091	28.093330000000002	32.78351
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	E	4	53	E04	2.206979	3.4424679999999999	3.8061560000000001	4.2329080000000001	4.6372239999999998	5.5930270000000002	6.2427599999999996	7.5126549999999996	8.6900499999999994	9.2519080000000002	11.37074	14.255369999999999	16.448329999999999	20.025300000000001	24.265329999999999	30.632349999999999	37.327950000000001	46.843170000000001	56.858249999999998	70.056809999999999	78.801739999999995	86.101070000000007	92.221080000000001	95.340260000000001
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	F	4	54	F04	2.0409890000000002	2.809456	3.125963	3.8281260000000001	4.7175520000000004	6.06067	7.3100449999999997	8.4226559999999999	10.2616	14.98334	18.247679999999999	21.958459999999999	27.789249999999999	31.930679999999999	40.488460000000003	50.346629999999998	59.836309999999997	73.045910000000006	84.688320000000004	92.831220000000002	97.025859999999994	98.493579999999994	99.560869999999994	99.887249999999995
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	G	4	55	G04	3.2013950000000002	4.7970569999999997	5.9539470000000003	6.3035370000000004	6.9811759999999996	8.0428739999999994	10.02853	11.34215	13.494579999999999	12.00549	14.623950000000001	18.473289999999999	22.021519999999999	28.775569999999998	34.975209999999997	43.664650000000002	52.918669999999999	65.664599999999993	77.089489999999998	87.303219999999996	91.712459999999993	96.251930000000002	97.829480000000004	98.348860000000002
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	H	4	56	H04	2.1271249999999999	2.9143140000000001	3.3102550000000002	4.4207999999999998	5.7466549999999996	6.843235	8.6896319999999996	9.9242969999999993	12.6892	9.0248550000000005	11.6045	14.62458	19.356850000000001	24.34552	31.803730000000002	38.469079999999998	49.535760000000003	60.062600000000003	75.337299999999999	84.524090000000001	93.242289999999997	96.826440000000005	98.769810000000007	99.572059999999993
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	I	4	57	I04	2.5359859999999999	3.5325449999999998	4.2729730000000004	4.6716839999999999	5.8065379999999998	7.2559659999999999	9.337567	11.217129999999999	14.33731	16.791149999999998	16.055900000000001	16.590070000000001	17.527640000000002	18.29148	17.55029	16.489270000000001	15.64165	15.70452	16.350719999999999	17.407789999999999	17.37527	18.474830000000001	19.219950000000001	19.854890000000001
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	J	4	58	J04	3.1598830000000002	4.3754179999999998	5.2330680000000003	6.5161530000000001	7.7168279999999996	9.6676110000000008	12.63001	14.67135	19.40728	14.3024	16.428989999999999	20.167649999999998	22.83642	24.518419999999999	27.32967	28.910540000000001	30.165189999999999	32.977339999999998	36.545439999999999	40.539639999999999	44.54598	51.04712	56.872450000000001	62.112850000000002
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	K	4	59	K04	2.2885559999999998	3.1267200000000002	3.7005439999999998	4.0483419999999999	4.4977530000000003	5.6293629999999997	6.6978929999999997	8.6012850000000007	10.889290000000001	14.162190000000001	18.96161	22.83221	29.095770000000002	33.898820000000001	41.208030000000001	48.516199999999998	56.781219999999998	66.209069999999997	74.981920000000002	80.386849999999995	85.712940000000003	91.0197	93.920410000000004	95.734409999999997
20201130_AL	20201130_AL_02	2020-11-25T20:00:00Z	L	4	60	L04	1.7709029999999999	2.5173359999999998	2.9301330000000001	3.9015520000000001	4.8700720000000004	7.0173030000000001	8.6132349999999995	9.8565269999999998	13.95316	20.177959999999999	25.077590000000001	33.324039999999997	39.68338	47.958889999999997	57.820779999999999	70.218440000000001	79.819090000000003	88.597620000000006	93.411670000000001	96.015339999999995	97.584130000000002	98.493660000000006	99.477419999999995	99.638310000000004
