,,,,,variable,factor,,,,,,,,,,,,,,,,,
,,,,,% Positive W2 (MultiWaveScoring),ID,,,,,,,,,,,,,,,,,
0,0,676.845422,697.428704,701.314918,711.869822,698.37801,690.739151,680.973926,698.515729,680.495076,717.954564,1058.81394,1154.735711,1133.488539,1210.343303,1063.493932,723.331305,648.618413,715.972106,713.706439,712.804439,0,0
0,0,711.021172,701.533827,705.212131,694.823648,711.442011,730.475944,672.13956,677.150357,658.957191,664.041872,1056.67505,1089.356897,1095.753192,1065.926725,985.723109,717.814308,675.768514,734.614976,689.680966,663.983663,0,0
0,0,689.61475,714.862952,707.99978,689.378352,723.272797,731.8304,681.681376,675.596597,691.475061,703.049117,1001.17996,1087.621084,1019.814426,997.798213,995.973278,746.445779,783.488702,916.672149,780.382753,731.128996,0,0
0,0,703.999389,706.140244,712.896566,674.3494,693.417702,697.773223,666.538606,662.754523,703.747822,655.251373,984.225111,1002.332214,987.434778,957.294649,991.875966,691.710216,671.41274,755.91298,684.241565,669.445042,0,0
0,0,678.09332,704.546519,660.628561,683.114649,712.453439,697.801662,677.08028,689.128362,694.998349,699.80905,1077.067211,1049.635458,1027.108003,1040.110292,958.245014,718.27235,686.691776,848.965155,726.151704,729.776427,0,0
0,0,898.436983,926.041577,817.870889,884.344228,804.092999,1475.25321,1426.860689,1377.84774,1433.911435,1477.196252,1589.806208,1777.610491,1341.88246,1569.488998,1486.696465,1350.329773,1177.248118,1061.669312,932.291423,892.111857,0,0
0,0,704.817902,822.156568,681.912301,658.420981,719.450062,1341.48169,1276.681613,1394.360172,1085.108232,1083.176885,995.199826,1132.027165,1167.174403,1067.467497,983.383134,715.876476,701.092859,704.128304,706.033187,664.361716,0,0
0,0,625.889261,542.469332,527.64938,534.914147,539.30209,578.531286,540.096322,532.996296,555.389606,555.165348,692.73842,672.569055,698.729701,658.218315,687.262809,539.368804,548.480449,507.561717,555.9105,542.61527,0,0
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,variable,factor,,,,,,,,,,,,,,,,,
,,,,,Total Cells (MultiWaveScoring),ID,,,,,,,,,,,,,,,,,
0,0,1008,1335,1274,1583,1262,1290,1716,1583,855,1740,1110,1583,2280,1658,1279,520,587,511,497,1217,0,0
0,0,1014,1104,1049,993,1366,611,614,467,686,889,1173,1725,994,904,1229,687,599,721,979,610,0,0
0,0,953,1167,933,908,907,654,1652,1029,1785,1056,1497,1718,2085,1402,1767,238,1671,648,672,684,0,0
0,0,1683,1459,1290,1137,1216,1897,1517,1493,621,1516,1820,1818,1420,1801,1681,496,377,512,952,1449,0,0
0,0,1365,1588,1377,1536,1343,790,1146,1925,1178,948,1526,1808,2264,2226,1663,339,494,728,605,707,0,0
0,0,1785,1690,2297,1553,2003,955,1437,2158,2075,1549,1792,2206,2313,1527,1754,842,712,934,689,1185,0,0
0,0,1619,1917,1782,1848,1527,1378,1621,1538,1752,1552,1828,2307,2362,1857,1454,350,461,517,746,573,0,0
0,0,1383,1571,1286,1503,1283,1409,1304,2068,819,1006,1704,1931,2305,1456,1756,331,366,472,311,555,0,0
0,0,1041,1482,1651,1857,1184,1341,1551,2547,1533,1102,1361,2412,2046,2029,1160,296,398,530,491,533,0,0
0,0,1411,1648,1940,1808,1641,2010,1843,1958,1461,1331,2158,1851,1995,1805,1331,932,720,677,461,683,0,0
0,0,1105,1541,1519,1182,903,1372,1641,1296,1054,1076,1271,2221,1454,2094,1375,211,489,454,876,520,0,0
0,0,1657,1877,1992,1639,1503,1818,1871,1195,1285,1615,1602,1750,1823,1463,1210,365,598,748,488,403,0,0
0,0,1114,1437,1347,1069,1329,725,974,1060,1017,634,1632,2544,1814,2336,1804,368,619,474,403,202,0,0
0,0,788,886,662,996,643,1197,1399,1206,1460,1071,1958,2296,1618,1666,1408,362,163,230,126,205,0,0
0,0,1375,1545,1483,1292,1110,1441,1156,1536,1933,616,1619,1994,1961,1788,1276,762,834,677,718,722,0,0
0,0,1461,1533,1644,1338,1493,1855,1759,1387,2289,1889,1644,2025,1765,1143,1779,797,712,757,661,1091,0,0
