Plate ID	Well Name	MEASUREMENT SET ID	Cell: W2 Nucleus Average Intensity (MultiWaveScoring)	Cell: W2 Cytoplasm Average Intensity (MultiWaveScoring)	Cell: W2 Cell Average Intensity (MultiWaveScoring)	% Positive W2 (MultiWaveScoring)	Cell: W3 Nucleus Average Intensity (MultiWaveScoring)	Cell: W3 Cytoplasm Average Intensity (MultiWaveScoring)	Cell: W3 Cell Average Intensity (MultiWaveScoring)	% Positive W3 (MultiWaveScoring)	Total Cells (MultiWaveScoring)	Cell.line	Timepoint
10369	I19	20278	18118.81024	21795.45216	21254.54684	99.52607	18118.81024	21795.45216	19851.03027	99.289101	844	CFPAC1	Day01
10369	I20	20278	19857.13717	23357.4927	21598.02277	99.875778	19857.13717	23357.4927	21254.54684	99.503105	805	CFPAC1	Day01
10369	I21	20278	23066.1185	21867.68886	21165.66865	99.879082	23066.1185	21867.68886	21598.02277	99.758163	827	CFPAC1	Day01
10369	I22	20278	19435.22291	23435.58279	668.6782081	99.810608	19435.22291	23435.58279	21165.66865	99.621216	1056	CFPAC1	Day01
10369	J13	20278	668.0729397	39.16833992	585.6293389	3.338171	668.0729397	39.16833992	668.6782081	0	689	CFPAC1	Day01
10369	J14	20278	586.9753868	15.53534008	640.0696061	1.071429	586.9753868	15.53534008	585.6293389	0.119048	840	CFPAC1	Day01
10369	J15	20278	637.8441252	106.4715265	613.0683907	5.305466	637.8441252	106.4715265	640.0696061	0.160772	622	CFPAC1	Day01
10369	J16	20278	612.4917816	26.5045686	721.5623227	2.34657	612.4917816	26.5045686	613.0683907	0	554	CFPAC1	Day01
10369	J17	20278	714.8217992	399.0580692	15489.31712	14.060742	714.8217992	399.0580692	721.5623227	0.112486	889	CFPAC1	Day01
10369	J18	20278	19276.96174	14178.45051	20133.19196	100	19276.96174	14178.45051	15489.31712	98.756218	402	CFPAC1	Day01
10369	J19	20278	19385.40495	21587.87935	20693.47776	99.875931	19385.40495	21587.87935	20133.19196	99.503723	806	CFPAC1	Day01
10369	J20	20278	20892.00919	22065.0929	18845.29242	99.852509	20892.00919	22065.0929	20693.47776	99.557526	678	CFPAC1	Day01
10369	J21	20278	19164.65772	19650.89199	18660.32535	99.731903	19164.65772	19650.89199	18845.29242	99.597855	746	CFPAC1	Day01
10369	J22	20278	19150.20992	19401.20628	648.0467338	99.894623	19150.20992	19401.20628	18660.32535	99.578506	949	CFPAC1	Day01
10369	K13	20278	648.5787929	24.45776431	601.7823173	1.25261	648.5787929	24.45776431	648.0467338	0.417537	479	CFPAC1	Day01
10369	K14	20278	602.7712098	77.87427224	581.2111865	2.316844	602.7712098	77.87427224	601.7823173	0.313087	1597	CFPAC1	Day01
10369	K15	20278	580.2883211	119.3654773	599.1752933	3.339041	580.2883211	119.3654773	581.2111865	8.56E-02	1168	CFPAC1	Day01
10369	K16	20278	609.8128568	62.80057428	646.3709187	3.128761	609.8128568	62.80057428	599.1752933	0.240674	831	CFPAC1	Day01
10369	K17	20278	645.5731966	37.88759533	18991.99883	2.441151	645.5731966	37.88759533	646.3709187	0	1147	CFPAC1	Day01
10369	K18	20278	17166.91569	20965.09644	19146.15196	100	17166.91569	20965.09644	18991.99883	99.884529	866	CFPAC1	Day01
10369	K19	20278	21845.77613	18249.06072	22152.01611	99.841522	21845.77613	18249.06072	19146.15196	99.683044	631	CFPAC1	Day01
10369	K20	20278	20182.05469	24644.47192	20460.22075	100	20182.05469	24644.47192	22152.01611	99.755302	1226	CFPAC1	Day01
10369	K21	20278	19281.40374	22142.51179	16703.73289	100	19281.40374	22142.51179	20460.22075	99.091942	881	CFPAC1	Day01
10369	K22	20278	18760.15691	15995.19556	699.3663845	99.852074	18760.15691	15995.19556	16703.73289	98.520714	676	CFPAC1	Day01
10369	L13	20278	703.2307527	208.7899339	614.8520612	5.244444	703.2307527	208.7899339	699.3663845	0.266667	1125	CFPAC1	Day01
10369	L14	20278	612.769691	136.6720515	609.7735441	3.037383	612.769691	136.6720515	614.8520612	0	856	CFPAC1	Day01
10369	L15	20278	609.5542719	7.697666963	564.3299809	0.854701	609.5542719	7.697666963	609.7735441	0	351	CFPAC1	Day01
10369	L16	20278	564.377986	5.951963219	609.0154444	0.494234	564.377986	5.951963219	564.3299809	0	607	CFPAC1	Day01
10369	L17	20278	605.261075	200.8720214	20516.51147	4.226542	605.261075	200.8720214	609.0154444	0	1183	CFPAC1	Day01
10369	L18	20278	19440.43214	22477.15316	17252.33696	100	19440.43214	22477.15316	20516.51147	99.904121	1043	CFPAC1	Day01
10369	L19	20278	18219.82137	17610.38051	19298.0907	99.879662	18219.82137	17610.38051	17252.33696	99.638992	831	CFPAC1	Day01
10369	L20	20278	17834.75047	21304.21948	16233.36085	99.837929	17834.75047	21304.21948	19298.0907	99.67585	617	CFPAC1	Day01
10369	L21	20278	19344.45612	15051.07457	18488.47721	99.789474	19344.45612	15051.07457	16233.36085	98.736839	475	CFPAC1	Day01
10369	L22	20278	16951.51942	20485.88483	767.0218651	100	16951.51942	20485.88483	18488.47721	99.469025	1130	CFPAC1	Day01
10369	M13	20278	783.4995666	104.4793321	624.9167985	3.788749	783.4995666	104.4793321	767.0218651	0.459242	871	CFPAC1	Day01
10369	M14	20278	622.4454456	222.9532602	574.51248	6.174592	622.4454456	222.9532602	624.9167985	0.283889	1409	CFPAC1	Day01
10369	M15	20278	572.760062	72.11497236	547.3185571	1.388889	572.760062	72.11497236	574.51248	0.115741	864	CFPAC1	Day01
10369	M16	20278	546.4860554	7.307883965	573.6259275	0.72314	546.4860554	7.307883965	547.3185571	0	968	CFPAC1	Day01
10369	M17	20278	567.3382414	221.0781828	17935.44144	8.780488	567.3382414	221.0781828	573.6259275	8.13E-02	1230	CFPAC1	Day01
10369	M18	20278	16874.21694	19440.53855	15933.84691	100	16874.21694	19440.53855	17935.44144	99.934769	1533	CFPAC1	Day01
10369	M19	20278	17894.3534	15459.81677	16726.32814	99.87326	17894.3534	15459.81677	15933.84691	99.366287	789	CFPAC1	Day01
10369	M20	20278	16647.02711	17643.61632	19476.0247	100	16647.02711	17643.61632	16726.32814	99.515572	1445	CFPAC1	Day01
10369	M21	20278	18992.30316	20889.87646	19284.38454	100	18992.30316	20889.87646	19476.0247	100	1086	CFPAC1	Day01
10369	M22	20278	17659.02325	21348.88118	585.7775919	99.729485	17659.02325	21348.88118	19284.38454	99.458969	1109	CFPAC1	Day01
10369	N13	20278	585.5208987	7.432803373	496.6715357	0.18018	585.5208987	7.432803373	585.7775919	0	1110	CFPAC1	Day01
10369	N14	20278	494.8491753	90.29191687	461.3880745	1.473188	494.8491753	90.29191687	496.6715357	0	1697	CFPAC1	Day01
10369	N15	20278	462.4676153	5.081427633	498.2734196	0.308642	462.4676153	5.081427633	461.3880745	7.72E-02	1296	CFPAC1	Day01
10369	N16	20278	497.1251361	82.04891118	510.4238492	1.515152	497.1251361	82.04891118	498.2734196	0	1056	CFPAC1	Day01
10369	N17	20278	509.1564513	71.52251895	12500.92681	1.118211	509.1564513	71.52251895	510.4238492	0	1878	CFPAC1	Day01
10369	N18	20278	12899.75659	12660.3422	15487.26461	100	12899.75659	12660.3422	12500.92681	99.377159	1445	CFPAC1	Day01
10369	N19	20278	14082.91922	17105.43634	10415.06559	100	14082.91922	17105.43634	15487.26461	99.908257	1090	CFPAC1	Day01
10369	N20	20278	10588.99912	10650.78441	12307.30926	100	10588.99912	10650.78441	10415.06559	98.239677	1477	CFPAC1	Day01
10369	N21	20278	11179.77827	13578.63321	11580.25232	100	11179.77827	13578.63321	12307.30926	99.417587	1717	CFPAC1	Day01
10369	N22	20278	11355.98001	12242.83995	1405.601041	99.873497	11355.98001	12242.83995	11580.25232	99.051231	1581	CFPAC1	Day01
10370	C13	20279	1236.006857	1778.399803	1346.436611	92.987335	1236.006857	1778.399803	1405.601041	4.541242	3237	H1373	Day01
10370	C14	20279	1321.252232	1841.359714	1449.037807	93.29364	1321.252232	1841.359714	1489.083894	5.39016	3191	H1373	Day01
10370	C15	20279	1289.51615	1332.147753	1288.719615	77.656479	1289.51615	1332.147753	1346.436611	1.528384	2748	H1373	Day01
10370	C16	20279	1273.433665	1814.49724	4454.893727	94.084587	1273.433665	1814.49724	1449.037807	5.619639	3381	H1373	Day01
10370	C17	20279	1159.256714	1681.045619	4764.481634	71.094002	1159.256714	1681.045619	1288.719615	3.208213	3117	H1373	Day01
10370	C18	20279	4325.116356	4573.492704	5591.230347	100	4325.116356	4573.492704	4454.893727	93.719513	3280	H1373	Day01
10370	C19	20279	4614.428579	4891.825174	6356.317603	99.896904	4614.428579	4891.825174	4764.481634	80.824745	2910	H1373	Day01
10370	C20	20279	5851.608062	5417.635797	4163.163512	100	5851.608062	5417.635797	5591.230347	92.543671	2347	H1373	Day01
10370	C21	20279	6173.375188	6531.403331	2140.374326	100	6173.375188	6531.403331	6356.317603	99.379929	3548	H1373	Day01
10370	C22	20279	4075.22109	4247.699675	1849.072386	99.96608	4075.22109	4247.699675	4163.163512	70.149254	2948	H1373	Day01
10370	D13	20279	2089.070287	2202.023066	2342.633318	99.19162	2089.070287	2202.023066	2140.374326	19.011976	3340	H1373	Day01
10370	D14	20279	1886.908353	1816.567161	2111.064299	95.942162	1886.908353	1816.567161	1849.072386	2.192164	2144	H1373	Day01
10370	D15	20279	2270.318199	2423.976449	2212.792557	98.842255	2270.318199	2423.976449	2342.633318	18.060781	3455	H1373	Day01
10370	D16	20279	2030.917887	2197.852281	6008.094327	98.861191	2030.917887	2197.852281	2111.064299	17.851646	3249	H1373	Day01
10370	D17	20279	2127.316303	2305.35942	6832.188228	98.981964	2127.316303	2305.35942	2212.792557	15.474113	3438	H1373	Day01
10370	D18	20279	6360.382686	5912.263447	5813.363261	98.155182	6360.382686	5912.263447	6008.094327	43.895821	1843	H1373	Day01
10370	D19	20279	6490.70007	7117.55321	4701.627728	100	6490.70007	7117.55321	6832.188228	99.526459	3590	H1373	Day01
10370	D20	20279	6054.300796	5669.814676	6395.473705	99.948402	6054.300796	5669.814676	5813.363261	79.927757	1938	H1373	Day01
10370	D21	20279	4609.963813	4791.395043	779.3210834	100	4609.963813	4791.395043	4701.627728	90.662933	3213	H1373	Day01
10370	D22	20279	6259.242066	6534.732173	1010.898769	100	6259.242066	6534.732173	6395.473705	99.431816	3344	H1373	Day01
10370	E13	20279	771.6542544	177.8059534	1068.381005	11.321695	771.6542544	177.8059534	779.3210834	9.98E-02	2005	H1373	Day01
10370	E14	20279	990.4774415	530.7907084	1096.857722	33.333332	990.4774415	530.7907084	1010.898769	0.277778	1800	H1373	Day01
10370	E15	20279	975.4615998	1311.50282	1396.875749	54.694286	975.4615998	1311.50282	1068.381005	1.904444	2993	H1373	Day01
10370	E16	20279	1050.22941	894.276273	4774.373134	52.870201	1050.22941	894.276273	1096.857722	1.645338	2735	H1373	Day01
10370	E17	20279	1240.932396	1796.879755	2603.770617	89.879669	1240.932396	1796.879755	1396.875749	4.967603	3241	H1373	Day01
10370	E18	20279	5029.65186	4678.26669	4638.03385	98.530243	5029.65186	4678.26669	4774.373134	42.622952	1769	H1373	Day01
10370	E19	20279	2801.759269	2501.121773	4360.201185	99.393936	2801.759269	2501.121773	2603.770617	13.393939	1650	H1373	Day01
10370	E20	20279	4394.582396	4821.651406	4038.598981	100	4394.582396	4821.651406	4638.03385	93.932037	3296	H1373	Day01
10370	E21	20279	4426.303799	4368.789584	1470.383384	100	4426.303799	4368.789584	4360.201185	72.161797	2942	H1373	Day01
10370	E22	20279	3930.328225	4135.70039	1493.05783	99.966492	3930.328225	4135.70039	4038.598981	70.643433	2984	H1373	Day01
10370	F13	20279	1435.021112	1442.236395	1973.001042	84.630501	1435.021112	1442.236395	1470.383384	1.061321	2544	H1373	Day01
10370	F14	20279	1441.697962	1565.813549	1241.663382	93.217453	1441.697962	1565.813549	1493.05783	1.976823	2934	H1373	Day01
10370	F15	20279	1891.925086	2092.233551	2073.39083	98.700478	1891.925086	2092.233551	1973.001042	5.388273	3155	H1373	Day01
10370	F16	20279	1205.855686	1101.701144	5832.572493	67.568626	1205.855686	1101.701144	1241.663382	0.705882	2550	H1373	Day01
10370	F17	20279	2031.724488	2142.408559	5393.191561	99.303337	2031.724488	2142.408559	2073.39083	12.423802	3445	H1373	Day01
10370	F18	20279	5544.730057	6038.007852	4851.976597	100	5544.730057	6038.007852	5832.572493	98.528954	3195	H1373	Day01
10370	F19	20279	5222.447494	5533.205648	4521.030191	100	5222.447494	5533.205648	5393.191561	95.556244	3218	H1373	Day01
10370	F20	20279	4696.467717	4978.593853	4042.031684	99.935356	4696.467717	4978.593853	4851.976597	94.990303	3094	H1373	Day01
10370	F21	20279	4518.936177	4564.509728	1736.252751	100	4518.936177	4564.509728	4521.030191	79.520844	3047	H1373	Day01
10370	F22	20279	4014.939317	4084.349081	1295.963984	100	4014.939317	4084.349081	4042.031684	66.414955	2781	H1373	Day01
10370	G13	20279	1697.60689	1810.791315	1630.643681	97.763	1697.60689	1810.791315	1736.252751	6.318017	3308	H1373	Day01
10370	G14	20279	1185.792451	1564.61744	1673.124592	87.123695	1185.792451	1564.61744	1295.963984	2.444113	3355	H1373	Day01
10370	G15	20279	1586.576777	1715.937437	1522.089633	97.060539	1586.576777	1715.937437	1630.643681	4.278231	3436	H1373	Day01
10370	G16	20279	1624.375381	1768.824473	5781.264287	96.537949	1624.375381	1768.824473	1673.124592	3.888149	3755	H1373	Day01
10370	G17	20279	1395.52491	1789.597351	4405.888143	94.597733	1395.52491	1789.597351	1522.089633	4.182399	3443	H1373	Day01
10370	G18	20279	5672.435839	5940.483092	4198.029456	100	5672.435839	5940.483092	5781.264287	98.778168	3683	H1373	Day01
10370	G19	20279	4319.809564	4496.759272	4782.214302	100	4319.809564	4496.759272	4405.888143	91.71936	3321	H1373	Day01
10370	G20	20279	4370.818847	4113.148832	3252.40703	98.566513	4370.818847	4113.148832	4198.029456	21.215597	1744	H1373	Day01
10370	G21	20279	4732.144673	4850.42997	1369.078332	100	4732.144673	4850.42997	4782.214302	81.928482	3132	H1373	Day01
10370	G22	20279	3314.191537	3246.110109	1113.433636	99.956543	3314.191537	3246.110109	3252.40703	50.717079	2301	H1373	Day01
10370	H13	20279	1324.993998	1431.843703	1292.9335	80.490799	1324.993998	1431.843703	1369.078332	0.582822	3260	H1373	Day01
10370	H14	20279	1107.018479	719.4086387	1119.345163	48.134499	1107.018479	719.4086387	1113.433636	4.61E-02	2171	H1373	Day01
10370	H15	20279	1289.722542	645.9924295	1208.178552	37.129379	1289.722542	645.9924295	1292.9335	0	1484	H1373	Day01
10370	H16	20279	1113.263286	718.4562315	4296.075148	48.294197	1113.263286	718.4562315	1119.345163	0.13292	2257	H1373	Day01
10370	H17	20279	1159.56458	1307.510414	5083.687514	76.295845	1159.56458	1307.510414	1208.178552	0.484995	3299	H1373	Day01
10370	H18	20279	4142.089121	4417.987129	4938.0992	100	4142.089121	4417.987129	4296.075148	82.602211	3351	H1373	Day01
10370	H19	20279	5461.653508	4816.225444	5098.368515	99.88459	5461.653508	4816.225444	5083.687514	88.286209	1733	H1373	Day01
10370	H20	20279	4956.456008	4977.157864	3428.633641	100	4956.456008	4977.157864	4938.0992	97.316101	3018	H1373	Day01
10370	H21	20279	5157.877366	5112.793474	686.4410899	100	5157.877366	5112.793474	5098.368515	96.958748	3321	H1373	Day01
10370	H22	20279	3588.180603	3335.450367	691.9830189	96.541618	3588.180603	3335.450367	3428.633641	11.37163	1706	H1373	Day01
10370	I13	20279	686.0657759	15.22239196	701.7789973	0.301306	686.0657759	15.22239196	686.4410899	0	2987	H1373	Day01
10370	I14	20279	691.463861	38.28223	728.8666082	0.435459	691.463861	38.28223	691.9830189	0	3215	H1373	Day01
10370	I15	20279	701.711056	5.571372248	785.6083323	0.598205	701.711056	5.571372248	701.7789973	0	2006	H1373	Day01
10370	I16	20279	728.8591095	0.412532219	14134.79457	7.18E-02	728.8591095	0.412532219	728.8666082	0	2787	H1373	Day01
10370	I17	20279	781.612285	290.0455597	12955.77547	3.87931	781.612285	290.0455597	785.6083323	3.08E-02	3248	H1373	Day01
10370	I18	20279	13047.75369	15032.58662	12917.04956	100	13047.75369	15032.58662	14134.79457	100	3452	H1373	Day01
10370	I19	20279	13540.3782	12637.16259	12683.32556	99.941139	13540.3782	12637.16259	12955.77547	99.23484	1699	H1373	Day01
10370	I20	20279	12916.63211	13047.85837	11843.43975	100	12916.63211	13047.85837	12917.04956	99.835861	2437	H1373	Day01
10370	I21	20279	12727.57385	12756.90643	750.3325516	100	12727.57385	12756.90643	12683.32556	99.744133	2345	H1373	Day01
10370	I22	20279	10816.04431	12605.81309	719.1810533	100	10816.04431	12605.81309	11843.43975	99.938965	3277	H1373	Day01
10370	J13	20279	745.8150888	258.8576946	822.884058	1.770177	745.8150888	258.8576946	750.3325516	0	3333	H1373	Day01
10370	J14	20279	719.1801397	0.560909252	870.9038432	0.102987	719.1801397	0.560909252	719.1810533	0	1942	H1373	Day01
10370	J15	20279	819.9583249	76.106065	834.4321154	0.587467	819.9583249	76.106065	822.884058	0	3064	H1373	Day01
10370	J16	20279	870.6756168	7.796665265	12641.95234	0.3432	870.6756168	7.796665265	870.9038432	4.29E-02	2331	H1373	Day01
10370	J17	20279	833.9256199	28.37051847	14419.92808	0.612706	833.9256199	28.37051847	834.4321154	0	3101	H1373	Day01
10370	J18	20279	12764.14364	12690.08709	14056.25028	99.955673	12764.14364	12690.08709	12641.95234	99.778366	2256	H1373	Day01
10370	J19	20279	13371.79683	15266.01189	11426.22304	100	13371.79683	15266.01189	14419.92808	100	2960	H1373	Day01
10370	J20	20279	12077.81739	15458.30625	12544.1168	99.966492	12077.81739	15458.30625	14056.25028	99.966492	2984	H1373	Day01
10370	J21	20279	11351.69326	11645.19016	709.6797572	100	11351.69326	11645.19016	11426.22304	99.841873	3162	H1373	Day01
10370	J22	20279	11929.04581	13291.76187	672.0291891	99.962135	11929.04581	13291.76187	12544.1168	99.772812	2641	H1373	Day01
10370	K13	20279	709.2911638	7.457139145	737.4126118	0.324359	709.2911638	7.457139145	709.6797572	0.032436	3083	H1373	Day01
10370	K14	20279	672.2885004	1.084003986	630.4830752	0.125839	672.2885004	1.084003986	672.0291891	0	2384	H1373	Day01
10370	K15	20279	736.6066443	64.23516364	734.8017888	0.615655	736.6066443	64.23516364	737.4126118	0	3411	H1373	Day01
10370	K16	20279	630.357684	3.43005032	12817.78036	0.238582	630.357684	3.43005032	630.4830752	0	2934	H1373	Day01
10370	K17	20279	734.7950617	0.558005897	10717.81412	4.56E-02	734.7950617	0.558005897	734.8017888	0	2192	H1373	Day01
10370	K18	20279	13158.0067	12654.88279	11671.03043	100	13158.0067	12654.88279	12817.78036	99.591278	2202	H1373	Day01
10370	K19	20279	11384.31097	10300.53694	13290.65748	100	11384.31097	10300.53694	10717.81412	99.118515	2042	H1373	Day01
10370	K20	20279	11003.75485	12230.85042	13580.88486	99.969521	11003.75485	12230.85042	11671.03043	99.878082	3281	H1373	Day01
10370	K21	20279	11639.04434	14394.64394	719.0590257	100	11639.04434	14394.64394	13290.65748	99.934509	3054	H1373	Day01
10370	K22	20279	12234.26584	14554.17396	732.900098	100	12234.26584	14554.17396	13580.88486	99.934296	3044	H1373	Day01
10370	L13	20279	718.7719186	20.80027849	842.4967486	1.134411	718.7719186	20.80027849	719.0590257	0	2909	H1373	Day01
10370	L14	20279	732.8982708	0.691652302	757.1866222	6.02E-02	732.8982708	0.691652302	732.900098	0	1660	H1373	Day01
10370	L15	20279	842.1841062	20.57921964	817.1500846	0.774672	842.1841062	20.57921964	842.4967486	0	2969	H1373	Day01
10370	L16	20279	749.5868386	318.4664131	11144.45873	1.219884	749.5868386	318.4664131	757.1866222	0.030497	3279	H1373	Day01
10370	L17	20279	816.8638602	4.250192916	11511.61583	0.23753	816.8638602	4.250192916	817.1500846	0	2526	H1373	Day01
10370	L18	20279	11815.70866	10719.45478	10265.55757	99.951149	11815.70866	10719.45478	11144.45873	99.755737	2047	H1373	Day01
10370	L19	20279	11964.15589	11288.14565	12122.69323	99.952789	11964.15589	11288.14565	11511.61583	99.008499	2118	H1373	Day01
10370	L20	20279	9471.670444	10963.33665	11855.05909	100	9471.670444	10963.33665	10265.55757	99.584801	3131	H1373	Day01
10370	L21	20279	12343.85306	12094.13524	838.6982025	100	12343.85306	12094.13524	12122.69323	99.736443	2656	H1373	Day01
10370	L22	20279	10099.82262	13075.26564	743.4608519	100	10099.82262	13075.26564	11855.05909	99.611649	3090	H1373	Day01
10370	M13	20279	834.8560837	347.2329207	656.947976	1.357323	834.8560837	347.2329207	838.6982025	0	3168	H1373	Day01
10370	M14	20279	742.3716981	66.50878048	600.8648381	1.28688	742.3716981	66.50878048	743.4608519	0	3186	H1373	Day01
10370	M15	20279	656.396351	43.44276336	726.0736637	0.549451	656.396351	43.44276336	656.947976	0	3458	H1373	Day01
10370	M16	20279	600.6927144	3.579332299	10707.7291	0.227187	600.6927144	3.579332299	600.8648381	0	2641	H1373	Day01
10370	M17	20279	719.1987756	434.8074682	7252.697158	2.777778	719.1987756	434.8074682	726.0736637	0	3456	H1373	Day01
10370	M18	20279	10095.57805	11292.67025	7425.888838	99.972717	10095.57805	11292.67025	10707.7291	99.836288	3665	H1373	Day01
10370	M19	20279	7243.536063	7360.980095	8300.596797	100	7243.536063	7360.980095	7252.697158	99.700775	3342	H1373	Day01
10370	M20	20279	7990.363881	7087.157487	9882.647291	100	7990.363881	7087.157487	7425.888838	98.295456	1760	H1373	Day01
10370	M21	20279	8268.60546	8479.776988	738.4856519	100	8268.60546	8479.776988	8300.596797	98.175056	2959	H1373	Day01
10370	M22	20279	9736.615645	10130.32826	660.1804144	100	9736.615645	10130.32826	9882.647291	99.969429	3271	H1373	Day01
10370	N13	20279	738.129983	4.760950917	643.7054937	0.388727	738.129983	4.760950917	738.4856519	4.86E-02	2058	H1373	Day01
10370	N14	20279	660.2740918	0.543537279	612.293388	0.182482	660.2740918	0.543537279	660.1804144	0	2192	H1373	Day01
10370	N15	20279	642.7502578	94.47694707	727.0284309	1.003561	642.7502578	94.47694707	643.7054937	0	3089	H1373	Day01
10370	N16	20279	611.8297901	6.177077129	6207.968188	0.567859	611.8297901	6.177077129	612.293388	0	1761	H1373	Day01
10370	N17	20279	726.8891604	4.099201906	5420.284995	0.303398	726.8891604	4.099201906	727.0284309	0	1648	H1373	Day01
10370	N18	20279	6298.596297	6214.615708	4908.027361	100	6298.596297	6214.615708	6207.968188	98.756378	3136	H1373	Day01
10370	N19	20279	5669.919413	5306.557789	4993.227939	100	5669.919413	5306.557789	5420.284995	98.263885	3168	H1373	Day01
10370	N20	20279	5506.285118	4583.867789	4739.828044	100	5506.285118	4583.867789	4908.027361	87.666176	1354	H1373	Day01
10370	N21	20279	5521.730074	4684.143803	1410.53521	99.931129	5521.730074	4684.143803	4993.227939	83.677689	1452	H1373	Day01
10370	N22	20279	5146.087912	4502.328933	1588.16616	99.911232	5146.087912	4502.328933	4739.828044	83.621834	2253	H1373	Day01
10371	C13	20280	1486.532083	1279.893142	1873.188436	91.891891	1486.532083	1279.893142	1410.53521	10.810811	74	A375	Day08
10371	C14	20280	1319.611451	1687.53532	1677.60717	89.0625	1319.611451	1687.53532	1588.16616	28.125	64	A375	Day08
10371	C15	20280	1360.925875	1690.624237	4873.342086	88.0597	1360.925875	1690.624237	1627.185658	39.552238	134	A375	Day08
10371	C16	20280	1707.103297	1916.526456	5398.488548	96.153847	1707.103297	1916.526456	1873.188436	54.807693	104	A375	Day08
10371	C17	20280	1564.518054	1671.778633	4791.201239	85.714287	1564.518054	1671.778633	1677.60717	33.766235	77	A375	Day08
10371	C18	20280	5559.299753	4543.475146	3942.825705	100	5559.299753	4543.475146	4873.342086	96.62162	296	A375	Day08
10371	C19	20280	6719.355646	4803.270524	5661.352025	96.116508	6719.355646	4803.270524	5398.488548	93.20388	103	A375	Day08
10371	C20	20280	4993.711786	4712.367173	1112.698935	99.180328	4993.711786	4712.367173	4791.201239	86.885246	122	A375	Day08
10371	C21	20280	5956.574458	3117.502013	1409.489252	100	5956.574458	3117.502013	3942.825705	98.734177	79	A375	Day08
10371	C22	20280	7184.95872	4890.083467	1549.007553	97.619049	7184.95872	4890.083467	5661.352025	96.428574	84	A375	Day08
10371	D13	20280	991.8581081	1365.024972	1295.192348	96.428574	991.8581081	1365.024972	1112.698935	4.761905	84	A375	Day08
10371	D14	20280	1304.716726	1506.35571	1538.620693	96.402878	1304.716726	1506.35571	1409.489252	25.179855	139	A375	Day08
10371	D15	20280	1349.249665	1698.881734	4682.385541	95.394737	1349.249665	1698.881734	1549.007553	23.026316	152	A375	Day08
10371	D16	20280	1201.183305	1452.353234	4775.308326	97.14286	1201.183305	1452.353234	1295.192348	13.809524	210	A375	Day08
10371	D17	20280	1437.893095	1679.61327	2860.146953	96.59864	1437.893095	1679.61327	1538.620693	14.965986	147	A375	Day08
10371	D18	20280	5946.930212	4070.564932	5055.150421	100	5946.930212	4070.564932	4682.385541	99.175827	364	A375	Day08
10371	D19	20280	6204.842683	4018.89997	4445.290625	98.46154	6204.842683	4018.89997	4775.308326	96.92308	130	A375	Day08
10371	D20	20280	3831.359579	2424.551855	1183.549057	98.630135	3831.359579	2424.551855	2860.146953	77.397263	146	A375	Day08
10371	D21	20280	6699.660649	4201.825727	1082.313782	100	6699.660649	4201.825727	5055.150421	94.690262	113	A375	Day08
10371	D22	20280	5776.981396	3817.904789	1319.562001	97.872337	5776.981396	3817.904789	4445.290625	93.61702	94	A375	Day08
10371	E13	20280	968.4554409	1391.800908	1148.721671	95.87719	968.4554409	1391.800908	1183.549057	3.508772	1140	A375	Day08
10371	E14	20280	894.260446	1263.901174	1177.870179	94.492256	894.260446	1263.901174	1082.313782	1.807229	1162	A375	Day08
10371	E15	20280	1120.451832	1507.174532	4212.797412	96.285286	1120.451832	1507.174532	1319.562001	2.451709	1346	A375	Day08
10371	E16	20280	948.0857162	1373.336963	3701.00281	97.664413	948.0857162	1373.336963	1148.721671	2.458513	1627	A375	Day08
10371	E17	20280	1165.688838	942.4847832	3821.956162	68.43177	1165.688838	942.4847832	1177.870179	0	982	A375	Day08
10371	E18	20280	3953.767533	4357.330008	4851.039862	99.882698	3953.767533	4357.330008	4212.797412	98.709679	1705	A375	Day08
10371	E19	20280	3441.546092	3841.237235	5444.332167	99.936142	3441.546092	3841.237235	3701.00281	93.614304	1566	A375	Day08
10371	E20	20280	3604.484502	3942.396123	1121.863073	100	3604.484502	3942.396123	3821.956162	95.375725	1384	A375	Day08
10371	E21	20280	4581.933095	5026.363431	804.9273017	99.927956	4581.933095	5026.363431	4851.039862	98.48703	1388	A375	Day08
10371	E22	20280	5310.596272	5558.46607	934.3520544	100	5310.596272	5558.46607	5444.332167	99.100571	1223	A375	Day08
10371	F13	20280	1024.079999	1225.323133	945.8029157	83.699776	1024.079999	1225.323133	1121.863073	0	1319	A375	Day08
10371	F14	20280	770.1648284	685.935316	1140.385876	61.738003	770.1648284	685.935316	804.9273017	6.49E-02	1542	A375	Day08
10371	F15	20280	919.0939266	617.1230066	3243.799882	48.067635	919.0939266	617.1230066	934.3520544	0	1242	A375	Day08
10371	F16	20280	799.8690995	1175.662387	2887.959654	83.342651	799.8690995	1175.662387	945.8029157	0.279486	1789	A375	Day08
10371	F17	20280	976.9271648	1384.493125	2610.379092	91.043892	976.9271648	1384.493125	1140.385876	0.355872	1686	A375	Day08
10371	F18	20280	3046.414437	3348.140143	3056.271448	99.944901	3046.414437	3348.140143	3243.799882	87.713501	1815	A375	Day08
10371	F19	20280	2757.613545	2953.767838	4548.650391	100	2757.613545	2953.767838	2887.959654	74.137932	1566	A375	Day08
