,,,,,variable,factor,,,,,,,,,,,,,,,,,
,,,,,% Positive W2 (MultiWaveScoring),ID,,,,,,,,,,,,,,,,,
1.49786,2.49017,5.361132,7.009346,6.67921,4.782994,4.45587,5.845771,4.673913,7.02439,5.318222,6.020408,5.800653,2.00612,2.712551,4.037907,2.03877,2.512235,0.719603,1.414958,0.891781,1.805629,3.986254,2.294894
83.333336,80.224258,86.009171,88.516747,93.023254,88.929222,87.733887,0,80.687828,82.775116,83.585861,77.833122,91.169975,88.475838,89.018303,86.193138,61.603973,61.222668,61.39806,57.55814,61.35849,58.233467,64.591438,66.106644
8.011869,3.257329,9.441489,11.010558,11.619719,4.933196,3.561047,4.257907,2.125506,3.182374,1.777778,2.615193,2.537313,3.34728,2.59542,2.147852,2.677747,1.286353,0.889454,1.651881,0.942902,1.124411,3.166667,2.43346
4.627767,3.156146,5.593607,5.865922,4.054054,5.188067,5.084746,1.618497,3.008299,2.436054,4.204993,5.371901,16.493416,7.799075,4.133226,11.202938,3.034735,1.522107,0.743746,0.790609,1.136651,1.534356,1.32948,2.414605
6.509946,1.842299,7.116105,6.471816,9.913794,5.079365,6.013986,3.299856,2.868318,2.141901,3.802817,2.28013,4.476584,2.288488,3.105263,5.171504,9.483248,1.062371,0.803428,1.799242,0.662076,1.10833,1.471572,2.517163
3.015075,2.312139,3.787879,4.16,3.459638,3.373819,3.769634,2.038043,1.91458,0.923483,2.753873,1.542416,3.953713,1.984127,1.961554,3.616352,1.85118,1.244813,2.34676,2.155454,0.889968,2.907394,1.669847,2.404159
7.97227,4.102167,5.742822,7.665904,6.349206,6.524318,2.907489,4.06015,12.250333,2.439024,2.728513,3.303965,2.733333,5.03992,3.685329,2.739726,3.638498,1.976161,0.710188,1.331601,1.034097,0.919063,1.815181,2.316384
5.378486,3.039514,6.414474,5.377721,11.676646,7.915567,10.699589,2.03193,4.954955,3.606557,3.753351,2.692308,6.524548,5.446485,9.388335,4.680582,5.328099,1.717011,1.708234,1.994933,1.203576,1.578947,2.342087,4.470588
5.815832,3.577513,10.948905,12.78826,9.189189,9.860935,8.554572,4.251701,1.680672,4.070796,3.194888,0.987654,3.762449,2.916038,2.779494,4.210526,2.080783,0.905524,1.147873,0.785083,1.182372,1.425538,2.267574,3.057679
7.528409,2.729045,4.72973,6.095552,6.482759,4.421769,4.277286,2.052786,3.846154,2.031603,2.04918,1.497006,6.724987,3.191489,2.389079,2.658789,3.9491,0.751101,1.606922,0.884467,0.829187,1.694402,1.975309,2.713988
6.972112,1.893408,7.692307,11.332313,10.701755,19.024391,7.882883,4.788214,3.113553,1.92926,4.017217,4.243543,5.619412,5.199115,2.885482,5.088853,6.431853,2.887844,2.452719,2.389645,2.124743,2.700457,5.776515,3.271028
5.995204,2.608696,12.296984,8.737864,15.210356,7.155963,5.531915,3.62069,4.222649,3.333333,3.308824,2.985075,4.994742,5.555555,11.300813,5.252101,2.624309,1.07402,2.105779,1.768953,1.373995,1.429809,2.358226,3.056769
7.750473,4.027885,12.087913,9.647979,7.30689,11.325967,3.90516,5.464481,4.040404,5.290102,2.657807,5.882353,4.161567,3.547558,2.674897,3.110888,4.005168,1.264045,1.365796,1.764464,1.703578,0.729927,3.679654,4.433497
47.159092,58.400002,91.129036,95.780594,94.285713,94.023903,91.5952,2.576489,3.479853,2.926829,4.516129,2.478134,83.383682,78.143715,79.347824,66.876968,74.928368,80.229881,78.456787,79.460968,82.014832,79.038773,16.881029,41.562931
4.526046,4.958678,21.756487,59.790733,31.719877,25.482094,66.153847,6.117647,14.983165,5.154639,36.24382,57.400002,30.76923,23.153692,21.880342,23.099762,20.807001,43.12796,21.109446,32.889923,22.998028,29.324127,2.45614,2.457338
0.877785,0.05277,0,0.117509,0,0,0,0,0,0,0.140845,0,0,0,0,0,0.07837,0.052165,0,0.045956,0,0,0.32077,0.073746
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,variable,factor,,,,,,,,,,,,,,,,,
,,,,,Cell: W2 Nucleus Average Intensity (MultiWaveScoring),ID,,,,,,,,,,,,,,,,,
636.81413,660.997927,651.180865,668.096814,661.50343,653.00272,661.487411,684.63081,644.832034,658.023996,638.3662,660.36938,839.50115,851.891989,847.184966,835.739908,849.453382,683.136396,715.171646,707.863024,697.34494,678.000174,655.212733,653.598466
1362.447269,1262.397532,1162.454919,1327.117301,1330.944977,1224.295731,1466.162574,,1262.839502,1474.648272,1249.775784,1183.030305,2045.499261,1962.245801,2001.684962,1944.699361,1323.323921,1702.265936,1725.711201,1596.755815,1710.633667,1550.911818,1172.182665,1135.349051
